"","LoF_T","LoF_UT","LoF_OR","LoF_P_value","Missense_T","Missense_UT","Missense_OR","Missense_P_value","All_variants_T","All_variants_UT","All_variants_OR","All_variants_P_value"
"GATAD2B",0,0,0,1,2,1,1.99994298122268,0.5,2,1,1.99994298122268,0.5
"DENND4B",0,0,0,1,3,2,1.49997155670705,0.5,3,2,1.49997155670705,0.5
"CRTC2",0,0,0,1,0,0,0,1,0,0,0,1
"SLC39A1",3,1,3.0000799907165,0.3125,0,0,0,1,3,1,3.0000799907165,0.3125
"CREB3L4",0,0,0,1,0,0,0,1,0,0,0,1
"JTB",0,0,0,1,24,14,1.71424414308975,0.0716533271479423,24,14,1.71424414308975,0.0716533271479423
"RAB13",0,0,0,1,0,0,0,1,0,0,0,1
"NUP210L",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"EFHD2",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"TPM3",0,0,0,1,5,1,4.99958044879101,0.109375,5,1,4.99958044879101,0.109375
"C1orf189",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"C1orf43",0,1,0,1,0,0,0,1,0,1,0,1
"SSU72",0,0,0,1,2,0,Inf,0.25,2,0,Inf,0.25
"UBAP2L",0,0,0,1,2,1,1.99994298122268,0.5,2,1,1.99994298122268,0.5
"HAX1",5,6,0.833339670308138,0.7255859375,0,0,0,1,5,6,0.833339670308138,0.7255859375
"AQP10",0,0,0,1,0,0,0,1,0,0,0,1
"ATP8B2",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"CTRC",3,0,Inf,0.125,0,0,0,1,3,0,Inf,0.125
"IL6R",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"SHE",0,0,0,1,0,0,0,1,0,0,0,1
"TDRD10",0,0,0,1,0,0,0,1,0,0,0,1
"UBE2Q1",0,0,0,1,0,0,0,1,0,0,0,1
"CELA2A",0,1,0,1,0,0,0,1,0,1,0,1
"CHRNB2",0,0,0,1,9,16,0.562514291788201,0.94612392783165,9,16,0.562514291788201,0.94612392783165
"ADAR",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"KCNN3",0,0,0,1,6,12,0.500014256785272,0.951873779296875,6,12,0.500014256785272,0.951873779296875
"CELA2B",13,9,1.44441961308513,0.261733531951904,0,0,0,1,13,9,1.44441961308513,0.261733531951904
"PMVK",4,3,1.33331584334321,0.5,0,0,0,1,4,3,1.33331584334321,0.5
"CASP9",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"PBXIP1",5,1,4.99958044879101,0.109375,0,0,0,1,5,1,4.99958044879101,0.109375
"PYGO2",0,1,0,1,0,0,0,1,0,1,0,1
"SHC1",0,0,0,1,0,0,0,1,0,0,0,1
"CKS1B",0,0,0,1,0,0,0,1,0,0,0,1
"FLAD1",0,1,0,1,0,0,0,1,0,1,0,1
"LENEP",0,1,0,1,0,0,0,1,0,1,0,1
"ZBTB7B",0,0,0,1,1,1,1,0.75,1,1,1,0.75
"DCST2",4,1,3.99955850143943,0.1875,0,0,0,1,4,1,3.99955850143943,0.1875
"DCST1",7,12,0.583347475328415,0.916465759277344,1,0,Inf,0.5,8,12,0.666679311279021,0.868412017822266
"ADAM15",6,12,0.500014256785272,0.951873779296875,0,0,0,1,6,12,0.500014256785272,0.951873779296875
"EFNA4",0,1,0,1,0,0,0,1,0,1,0,1
"EFNA3",0,0,0,1,0,0,0,1,0,0,0,1
"EFNA1",0,0,0,1,0,0,0,1,0,0,0,1
"SLC50A1",0,0,0,1,0,0,0,1,0,0,0,1
"DPM3",0,0,0,1,0,0,0,1,0,0,0,1
"KRTCAP2",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"TRIM46",0,0,0,1,3,12,0.250027670646852,0.996307373046875,3,12,0.250027670646852,0.996307373046875
"MUC1",0,0,0,1,0,0,0,1,0,0,0,1
"THBS3",15,19,0.789481900527909,0.804235847434029,0,0,0,1,15,19,0.789481900527909,0.804235847434029
"MTX1",0,0,0,1,0,0,0,1,0,0,0,1
"GBA",0,0,0,1,0,0,0,1,0,0,0,1
"FAM189B",31,24,1.29165188638491,0.209377094134508,13,5,2.60006380210088,0.048126220703125,44,29,1.51721179681535,0.0503218387601178
"SCAMP3",5,4,1.24998786284456,0.5,0,0,0,1,5,4,1.24998786284456,0.5
"CLK2",0,0,0,1,4,5,0.800007767854906,0.74609375,4,5,0.800007767854906,0.74609375
"HCN3",0,0,0,1,0,0,0,1,0,0,0,1
"PKLR",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"DNAJC16",6,6,1,0.61279296875,0,0,0,1,6,6,1,0.61279296875
"FDPS",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"RUSC1",0,0,0,1,2,3,0.666679308369914,0.8125,2,3,0.666679308369914,0.8125
"ASH1L",7,3,2.33340772037698,0.171875,10,6,1.66662789389482,0.227249145507813,17,9,1.88883766688526,0.0843187719583512
"MSTO1",0,0,0,1,1,4,0.250027596706012,0.96875,1,4,0.250027596706012,0.96875
"YY1AP1",0,0,0,1,0,0,0,1,0,0,0,1
"DAP3",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"AGMAT",23,17,1.35292238932653,0.214795253921694,0,0,0,1,23,17,1.35292238932653,0.214795253921694
"GON4L",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"SYT11",0,0,0,1,0,0,0,1,0,0,0,1
"RIT1",6,2,3.00007958303127,0.14453125,0,0,0,1,6,2,3.00007958303127,0.14453125
"RXFP4",0,0,0,1,0,0,0,1,0,0,0,1
"ARHGEF2",0,0,0,1,16,16,1,0.569974967045709,16,16,1,0.569974967045709
"SSR2",0,0,0,1,0,0,0,1,0,0,0,1
"UBQLN4",0,0,0,1,0,0,0,1,0,0,0,1
"LAMTOR2",0,0,0,1,0,0,0,1,0,0,0,1
"RAB25",34,40,0.85000562324745,0.792007401246347,0,0,0,1,34,40,0.85000562324745,0.792007401246347
"MEX3A",0,0,0,1,4,3,1.33331584334321,0.5,4,3,1.33331584334321,0.5
"LMNA",0,0,0,1,4,2,1.99994297987752,0.34375,4,2,1.99994297987752,0.34375
"SEMA4A",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"SLC25A44",0,0,0,1,2,1,1.99994298122268,0.5,2,1,1.99994298122268,0.5
"PMF1",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"PMF1-BGLAP",0,0,0,1,0,0,0,1,0,0,0,1
"BGLAP",7,7,1,0.604736328125,0,0,0,1,7,7,1,0.604736328125
"PAQR6",6,9,0.666679310308515,0.84912109375,0,0,0,1,6,9,0.666679310308515,0.84912109375
"SMG5",0,0,0,1,0,0,0,1,0,0,0,1
"DDI2",0,0,0,1,3,1,3.0000799907165,0.3125,3,1,3.0000799907165,0.3125
"TMEM79",5,8,0.62501357396942,0.8665771484375,0,0,0,1,5,8,0.62501357396942,0.8665771484375
"CCT3",0,0,0,1,0,0,0,1,0,0,0,1
"TSACC",0,0,0,1,0,0,0,1,0,0,0,1
"RHBG",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"C1orf61",0,0,0,1,0,0,0,1,0,0,0,1
"MEF2D",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"IQGAP3",15,22,0.681830404940343,0.906129220500588,0,0,0,1,15,22,0.681830404940343,0.906129220500588
"TTC24",8,4,1.99994297718361,0.19384765625,0,0,0,1,8,4,1.99994297718361,0.19384765625
"GPATCH4",0,0,0,1,0,0,0,1,0,0,0,1
"RSC1A1",0,0,0,1,0,0,0,1,0,0,0,1
"HAPLN2",1,0,Inf,0.5,4,0,Inf,0.0625,5,0,Inf,0.03125
"BCAN",0,2,0,1,2,5,0.399989311352963,0.9375,2,7,0.285751805602504,0.98046875
"NES",0,0,0,1,5,8,0.62501357396942,0.8665771484375,5,8,0.62501357396942,0.8665771484375
"CRABP2",8,5,1.59996525139297,0.29052734375,0,0,0,1,8,5,1.59996525139297,0.29052734375
"ISG20L2",0,0,0,1,0,0,0,1,0,0,0,1
"RRNAD1",0,2,0,1,0,0,0,1,0,2,0,1
"MRPL24",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"HDGF",0,0,0,1,0,0,0,1,0,0,0,1
"PRCC",0,0,0,1,0,2,0,1,0,2,0,1
"SH2D2A",0,0,0,1,0,0,0,1,0,0,0,1
"INSRR",10,11,0.909104378758287,0.668188095092773,0,0,0,1,10,11,0.909104378758287,0.668188095092773
"NTRK1",0,0,0,1,0,0,0,1,0,0,0,1
"PEAR1",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"LRRC71",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"ARHGEF11",0,1,0,1,0,0,0,1,0,1,0,1
"ETV3L",12,6,1.99994297448491,0.118942260742188,0,0,0,1,12,6,1.99994297448491,0.118942260742188
"ETV3",0,0,0,1,0,7,0,1,0,7,0,1
"PLEKHM2",0,1,0,1,0,0,0,1,0,1,0,1
"SLC25A34",24,21,1.142851159007,0.382995912122398,0,0,0,1,24,21,1.142851159007,0.382995912122398
"TMEM82",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"FCRL5",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"FCRL4",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"FBLIM1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"FCRL3",1,5,0.200016783456664,0.984375,0,0,0,1,1,5,0.200016783456664,0.984375
"FCRL2",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"FCRL1",15,13,1.15383959501654,0.425277009606362,0,0,0,1,15,13,1.15383959501654,0.425277009606362
"CD5L",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"CD1D",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"CD1A",0,0,0,1,0,0,0,1,0,0,0,1
"CD1C",0,0,0,1,0,0,0,1,0,0,0,1
"CD1B",0,0,0,1,0,0,0,1,0,0,0,1
"CD1E",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"OR10T2",0,0,0,1,0,0,0,1,0,0,0,1
"OR10K2",0,0,0,1,0,0,0,1,0,0,0,1
"OR10K1",0,0,0,1,0,0,0,1,0,0,0,1
"OR10R2",0,0,0,1,0,0,0,1,0,0,0,1
"OR6Y1",3,6,0.500014255773652,0.91015625,0,0,0,1,3,6,0.500014255773652,0.91015625
"OR10Z1",0,0,0,1,0,0,0,1,0,0,0,1
"SPTA1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"OR6K2",0,0,0,1,0,0,0,1,0,0,0,1
"OR6K3",0,0,0,1,0,0,0,1,0,0,0,1
"SPEN",0,0,0,1,24,18,1.33331583843836,0.220399533671299,24,18,1.33331583843836,0.220399533671299
"OR6K6",0,0,0,1,0,0,0,1,0,0,0,1
"OR6N1",0,0,0,1,0,0,0,1,0,0,0,1
"OR6N2",0,0,0,1,0,0,0,1,0,0,0,1
"MNDA",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"PYHIN1",0,0,0,1,0,0,0,1,0,0,0,1
"IFI16",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"AIM2",3,1,3.0000799907165,0.3125,0,0,0,1,3,1,3.0000799907165,0.3125
"CADM3",0,0,0,1,0,0,0,1,0,0,0,1
"FCER1A",0,2,0,1,0,0,0,1,0,2,0,1
"OR10J3",0,0,0,1,0,0,0,1,0,0,0,1
"ZBTB17",0,0,0,1,16,9,1.777732609817,0.114761471748352,16,9,1.777732609817,0.114761471748352
"OR10J1",0,0,0,1,0,0,0,1,0,0,0,1
"OR10J5",0,0,0,1,0,0,0,1,0,0,0,1
"APCS",0,0,0,1,0,0,0,1,0,0,0,1
"CRP",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"DUSP23",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"FCRL6",1,2,0.500014255100735,0.875,0,0,0,1,1,2,0.500014255100735,0.875
"SLAMF8",18,24,0.750009841007547,0.86002188073553,0,0,0,1,18,24,0.750009841007547,0.86002188073553
"VSIG8",0,0,0,1,0,0,0,1,0,0,0,1
"TAGLN2",0,0,0,1,0,0,0,1,0,0,0,1
"IGSF9",0,0,0,1,0,0,0,1,0,0,0,1
"SLAMF9",3,1,3.0000799907165,0.3125,0,0,0,1,3,1,3.0000799907165,0.3125
"PIGM",8,4,1.99994297718361,0.19384765625,0,0,0,1,8,4,1.99994297718361,0.19384765625
"KCNJ10",0,1,0,1,0,0,0,1,0,1,0,1
"KCNJ9",0,0,0,1,0,0,0,1,0,0,0,1
"IGSF8",13,7,1.85709333903597,0.131587982177734,0,0,0,1,13,7,1.85709333903597,0.131587982177734
"ATP1A2",0,0,0,1,5,5,1,0.623046875,5,5,1,0.623046875
"ATP1A4",23,11,2.09084742757378,0.0288063364569098,0,0,0,1,23,11,2.09084742757378,0.0288063364569098
"HSPB7",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CASQ1",16,18,0.888892908216961,0.69620431936346,0,0,0,1,16,18,0.888892908216961,0.69620431936346
"PEA15",0,0,0,1,0,0,0,1,0,0,0,1
"DCAF8",0,0,0,1,0,0,0,1,0,0,0,1
"CLCNKA",24,21,1.142851159007,0.382995912122398,0,0,0,1,24,21,1.142851159007,0.382995912122398
"PEX19",0,0,0,1,0,0,0,1,0,0,0,1
"COPA",0,0,0,1,5,4,1.24998786284456,0.5,5,4,1.24998786284456,0.5
"NCSTN",0,0,0,1,3,3,1,0.65625,3,3,1,0.65625
"NHLH1",0,0,0,1,0,0,0,1,0,0,0,1
"VANGL2",0,0,0,1,0,0,0,1,0,0,0,1
"CLCNKB",14,9,1.55552356454578,0.202436447143555,1,1,1,0.75,15,10,1.49997154797645,0.212178111076355
"SLAMF6",0,0,0,1,0,0,0,1,0,0,0,1
"CD84",5,3,1.66662789881154,0.36328125,0,0,0,1,5,3,1.66662789881154,0.36328125
"FAM131C",0,0,0,1,0,0,0,1,0,0,0,1
"SLAMF1",0,0,0,1,0,0,0,1,0,0,0,1
"CD48",0,0,0,1,0,0,0,1,0,0,0,1
"SLAMF7",0,0,0,1,0,0,0,1,0,0,0,1
"LY9",0,0,0,1,0,0,0,1,0,0,0,1
"CD244",0,0,0,1,0,0,0,1,0,0,0,1
"ITLN1",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"ITLN2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"F11R",0,0,0,1,0,0,0,1,0,0,0,1
"USF1",0,0,0,1,5,0,Inf,0.03125,5,0,Inf,0.03125
"ARHGAP30",0,0,0,1,0,0,0,1,0,0,0,1
"KLHDC9",10,10,1,0.588098526000976,0,0,0,1,10,10,1,0.588098526000976
"PFDN2",0,0,0,1,0,0,0,1,0,0,0,1
"NIT1",6,4,1.49997155452711,0.376953125,0,0,0,1,6,4,1.49997155452711,0.376953125
"DEDD",19,8,2.37507124679811,0.0261194929480553,2,0,Inf,0.25,21,8,2.62506277546549,0.0120597723871469
"UFC1",0,0,0,1,0,0,0,1,0,0,0,1
"USP21",0,0,0,1,0,0,0,1,0,0,0,1
"PPOX",0,0,0,1,0,0,0,1,0,0,0,1
"B4GALT3",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"ADAMTS4",2,4,0.500014255437044,0.890625,0,0,0,1,2,4,0.500014255437044,0.890625
"NDUFS2",0,0,0,1,0,0,0,1,0,0,0,1
"FCER1G",0,0,0,1,0,0,0,1,0,0,0,1
"APOA2",0,0,0,1,0,0,0,1,0,0,0,1
"TOMM40L",0,0,0,1,0,0,0,1,0,0,0,1
"NR1I3",11,17,0.647071952389608,0.907533328980207,0,0,0,1,11,17,0.647071952389608,0.907533328980207
"EPHA2",0,0,0,1,0,0,0,1,0,0,0,1
"PCP4L1",0,0,0,1,0,0,0,1,0,0,0,1
"MPZ",0,0,0,1,0,0,0,1,0,0,0,1
"SDHC",0,0,0,1,0,0,0,1,0,0,0,1
"FCGR2A",0,0,0,1,0,0,0,1,0,0,0,1
"FCGR3A",0,0,0,1,0,0,0,1,0,0,0,1
"MIB2",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"FCGR3B",0,0,0,1,0,0,0,1,0,0,0,1
"FCGR2B",0,0,0,1,0,0,0,1,0,0,0,1
"FCRLA",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"FCRLB",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"DUSP12",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"ATF6",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"OLFML2B",13,9,1.44441961308513,0.261733531951904,0,0,0,1,13,9,1.44441961308513,0.261733531951904
"ARHGEF19",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"NOS1AP",0,1,0,1,8,9,0.888892909451939,0.685470581054688,8,10,0.800007767870128,0.759658813476562
"C1orf226",0,0,0,1,0,0,0,1,0,0,0,1
"SH2D1B",2,2,1,0.6875,0,0,0,1,2,2,1,0.6875
"UHMK1",0,0,0,1,0,0,0,1,0,0,0,1
"FBXO42",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"UAP1",2,1,1.99994298122268,0.5,0,0,0,1,2,1,1.99994298122268,0.5
"DDR2",0,0,0,1,0,0,0,1,0,0,0,1
"HSD17B7",0,0,0,1,0,0,0,1,0,0,0,1
"RGS4",2,0,Inf,0.25,0,0,0,1,2,0,Inf,0.25
"RGS5",0,0,0,1,0,0,0,1,0,0,0,1
"NUF2",6,6,1,0.61279296875,0,0,0,1,6,6,1,0.61279296875
"CDK11B",2,0,Inf,0.25,1,0,Inf,0.5,3,0,Inf,0.125
"SZRD1",0,0,0,1,0,0,0,1,0,0,0,1
"SPATA21",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"NECAP2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"PBX1",0,0,0,1,1,0,Inf,0.5,1,0,Inf,0.5
"LMX1A",0,0,0,1,0,0,0,1,0,0,0,1
"RXRG",0,0,0,1,2,0,Inf,0.25,2,0,Inf,0.25
"LRRC52",1,3,0.33332444571292,0.9375,0,0,0,1,1,3,0.33332444571292,0.9375
"MGST3",0,0,0,1,0,0,0,1,0,0,0,1
"ALDH9A1",11,8,1.37497975778907,0.323802947998047,0,0,0,1,11,8,1.37497975778907,0.323802947998047
"TMCO1",5,4,1.24998786284456,0.5,0,0,0,1,5,4,1.24998786284456,0.5
"UCK2",0,0,0,1,6,7,0.857148182371521,0.70947265625,6,7,0.857148182371521,0.70947265625
"FAM78B",0,0,0,1,6,3,1.99994297853116,0.25390625,6,3,1.99994297853116,0.25390625
"POGK",0,0,0,1,6,6,1,0.61279296875,6,6,1,0.61279296875
"TADA1",8,10,0.800007767870128,0.759658813476562,0,0,0,1,8,10,0.800007767870128,0.759658813476562
"ILDR2",0,2,0,1,4,5,0.800007767854906,0.74609375,4,7,0.571442807317693,0.88671875
"MAEL",0,1,0,1,0,0,0,1,0,1,0,1
"SLC35E2B",0,0,0,1,0,0,0,1,0,0,0,1
"GPA33",6,10,0.600013958522591,0.894943237304688,0,0,0,1,6,10,0.600013958522591,0.894943237304688
"DUSP27",7,13,0.538475896165297,0.942340850830078,0,0,0,1,7,13,0.538475896165297,0.942340850830078
"POU2F1",0,1,0,1,0,0,0,1,0,1,0,1
"CD247",9,17,0.529426121435319,0.962240651249886,0,0,0,1,9,17,0.529426121435319,0.962240651249886
"CREG1",0,1,0,1,0,0,0,1,0,1,0,1
"RCSD1",0,0,0,1,0,0,0,1,0,0,0,1
"MPZL1",0,0,0,1,0,0,0,1,0,0,0,1
"ADCY10",14,7,1.99994297313377,0.0946235656738281,0,0,0,1,14,7,1.99994297313377,0.0946235656738281
"MPC2",0,0,0,1,0,0,0,1,0,0,0,1
"DCAF6",0,0,0,1,0,0,0,1,0,0,0,1
"GPR161",3,2,1.49997155670705,0.5,0,0,0,1,3,2,1.49997155670705,0.5
"TIPRL",0,0,0,1,0,0,0,1,0,0,0,1
"SFT2D2",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"TBX19",8,1,7.99950923358843,0.01953125,0,0,0,1,8,1,7.99950923358843,0.01953125
"XCL2",0,0,0,1,0,0,0,1,0,0,0,1
"DPT",6,8,0.750009838798097,0.78802490234375,0,0,0,1,6,8,0.750009838798097,0.78802490234375
"ATP1B1",0,0,0,1,0,0,0,1,0,0,0,1
"NME7",15,15,1,0.572232224047184,0,0,0,1,15,15,1,0.572232224047184
"CROCC",9,8,1.12499491149791,0.5,0,1,0,1,9,9,1,0.592735290527344
"BLZF1",3,1,3.0000799907165,0.3125,0,0,0,1,3,1,3.0000799907165,0.3125
"CCDC181",4,10,0.399989377164542,0.9713134765625,0,0,0,1,4,10,0.399989377164542,0.9713134765625
"SLC19A2",0,0,0,1,0,0,0,1,0,0,0,1
"F5",0,0,0,1,0,0,0,1,0,0,0,1
"SELP",15,6,2.50006598258195,0.0391769409179688,0,0,0,1,15,6,2.50006598258195,0.0391769409179688
"SELL",0,1,0,1,0,0,0,1,0,1,0,1
"SELE",0,0,0,1,0,0,0,1,0,0,0,1
"MFAP2",0,2,0,1,0,0,0,1,0,2,0,1
"METTL18",0,0,0,1,0,0,0,1,0,0,0,1
"C1orf112",12,9,1.33331584138716,0.331811904907227,0,0,0,1,12,9,1.33331584138716,0.331811904907227
"SCYL3",0,0,0,1,0,0,0,1,0,0,0,1
"ATP13A2",4,6,0.666679309338813,0.828125,0,0,0,1,4,6,0.666679309338813,0.828125
"KIFAP3",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"METTL11B",6,4,1.49997155452711,0.376953125,0,0,0,1,6,4,1.49997155452711,0.376953125
"SDHB",0,1,0,1,0,0,0,1,0,1,0,1
"CDK11A",0,1,0,1,0,0,0,1,0,1,0,1
"GORAB",0,0,0,1,0,0,0,1,0,0,0,1
"PRRX1",0,0,0,1,0,0,0,1,0,0,0,1
"PADI2",4,2,1.99994297987752,0.34375,0,0,0,1,4,2,1.99994297987752,0.34375
"MROH9",1,5,0.200016783456664,0.984375,0,0,0,1,1,5,0.200016783456664,0.984375
"FMO3",18,29,0.620703312322011,0.960529653159256,0,0,0,1,18,29,0.620703312322011,0.960529653159256
"FMO2",4,0,Inf,0.0625,0,0,0,1,4,0,Inf,0.0625
"FMO1",4,1,3.99955850143943,0.1875,0,0,0,1,4,1,3.99955850143943,0.1875
"FMO4",0,9,0,1,0,0,0,1,0,9,0,1
"PRRC2C",7,12,0.583347475328415,0.916465759277344,0,0,0,1,7,12,0.583347475328415,0.916465759277344
"MYOC",22,21,1.04763315759122,0.5,0,0,0,1,22,21,1.04763315759122,0.5
"VAMP4",0,0,0,1,0,0,0,1,0,0,0,1
"DNM3",0,0,0,1,4,3,1.33331584334321,0.5,4,3,1.33331584334321,0.5
"PADI1",20,25,0.800007767923994,0.814350982764494,0,0,0,1,20,25,0.800007767923994,0.814350982764494
"C1orf105",0,0,0,1,0,0,0,1,0,0,0,1
"PIGC",3,3,1,0.65625,0,0,0,1,3,3,1,0.65625
"PADI3",10,7,1.42854764369102,0.314529418945313,0,0,0,1,10,7,1.42854764369102,0.314529418945313
"SUCO",4,3,1.33331584334321,0.5,0,0,0,1,4,3,1.33331584334321,0.5
"FASLG",0,0,0,1,0,0,0,1,0,0,0,1
"TNFSF18",0,0,0,1,0,0,0,1,0,0,0,1
"PADI4",7,2,3.49954044171834,0.08984375,0,0,0,1,7,2,3.49954044171834,0.08984375
"TNFSF4",0,0,0,1,0,0,0,1,0,0,0,1
"PRDX6",4,3,1.33331584334321,0.5,0,0,0,1,4,3,1.33331584334321,0.5
"SLC9C2",0,1,0,1,0,0,0,1,0,1,0,1
"ANKRD45",0,0,0,1,0,0,0,1,0,0,0,1
"KLHL20",1,0,Inf,0.5,1,3,0.33332444571292,0.9375,2,3,0.666679308369914,0.8125
"CENPL",0,1,0,1,0,0,0,1,0,1,0,1
"DARS2",16,12,1.33331584040619,0.285794094204903,0,0,0,1,16,12,1.33331584040619,0.285794094204903
"ZBTB37",0,0,0,1,0,0,0,1,0,0,0,1
"SERPINC1",0,0,0,1,0,0,0,1,0,0,0,1
"RC3H1",1,0,Inf,0.5,10,11,0.909104378758287,0.668188095092773,11,11,1,0.584094047546386
"RCC2",0,0,0,1,7,9,0.777786485980489,0.772750854492188,7,9,0.777786485980489,0.772750854492188
"RABGAP1L",4,2,1.99994297987752,0.34375,0,0,0,1,4,2,1.99994297987752,0.34375
"GPR52",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"CACYBP",0,0,0,1,0,0,0,1,0,0,0,1
"MRPS14",8,3,2.6667306135269,0.11328125,0,0,0,1,8,3,2.6667306135269,0.11328125
"TNN",25,19,1.31577312838582,0.225690416198063,0,0,0,1,25,19,1.31577312838582,0.225690416198063
"NADK",12,12,1,0.580590128898621,0,0,0,1,12,12,1,0.580590128898621
"TNR",2,0,Inf,0.25,2,1,1.99994298122268,0.5,4,1,3.99955850143943,0.1875
"ARHGEF10L",0,0,0,1,0,0,0,1,0,0,0,1
"PAPPA2",0,3,0,1,0,0,0,1,0,3,0,1
"ASTN1",0,0,0,1,0,0,0,1,0,0,0,1
"BRINP2",0,0,0,1,0,0,0,1,0,0,0,1
"SEC16B",3,10,0.299980840288174,0.98876953125,0,0,0,1,3,10,0.299980840288174,0.98876953125
"RASAL2",0,0,0,1,0,0,0,1,0,0,0,1
"ACTL8",0,0,0,1,0,0,0,1,0,0,0,1
"TEX35",2,5,0.399989311352963,0.9375,0,0,0,1,2,5,0.399989311352963,0.9375
"GNB1",0,0,0,1,0,1,0,1,0,1,0,1
"RALGPS2",0,0,0,1,0,0,0,1,0,0,0,1
"ANGPTL1",0,0,0,1,0,0,0,1,0,0,0,1
"FAM20B",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"TOR3A",31,27,1.14814189124828,0.347002047038066,0,0,0,1,31,27,1.14814189124828,0.347002047038066
"ABL2",14,14,1,0.574722990393638,5,3,1.66662789881154,0.36328125,19,17,1.11764232910394,0.43396970021422
"SOAT1",10,14,0.714296887336591,0.846271872520447,0,0,0,1,10,14,0.714296887336591,0.846271872520447
"AXDND1",26,29,0.896555437454686,0.704973334111682,0,0,0,1,26,29,0.896555437454686,0.704973334111682
"NPHS2",2,3,0.666679308369914,0.8125,0,0,0,1,2,3,0.666679308369914,0.8125
"TDRD5",8,9,0.888892909451939,0.685470581054688,0,0,0,1,8,9,0.888892909451939,0.685470581054688
"FAM163A",0,0,0,1,0,0,0,1,0,0,0,1
"TOR1AIP2",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"TOR1AIP1",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"CEP350",0,0,0,1,0,0,0,1,0,0,0,1
"QSOX1",1,0,Inf,0.5,0,0,0,1,1,0,Inf,0.5
"LHX4",1,1,1,0.75,0,0,0,1,1,1,1,0.75
"ACBD6",0,1,0,1,0,0,0,1,0,1,0,1
"XPR1",0,0,0,1,2,2,1,0.6875,2,2,1,0.6875
"KIAA1614",8,10,0.800007767870128,0.759658813476562,0,0,0,1,8,10,0.800007767870128,0.759658813476562
"STX6",0,0,0,1,0,0,0,1,0,0,0,1
"MR1",0,0,0,1,0,0,0,1,0,0,0,1
"IGSF21",0,0,0,1,0,0,0,1,0,0,0,1
"IER5",0,0,0,1,4,2,1.99994297987752,0.34375,4,2,1.99994297987752,0.34375
